method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.6194057944466986,0.3467391412714859,0.00024291000035763896,0.06558570009656252,4.100488759537219,0.2996795938778419,30.0,46.0,0.4827586206896552,"{'STATIC': {'STATIC': 7, 'SEMI_STATIC': 13, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 2, 'SEMI_STATIC': 7, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.35,0.7777777777777778,7,baseline,,,
motion_aware_filter_only,1.9055315516831013,0.35423164414927905,0.0009882107402922375,0.2668168998789041,3.361832637372047,0.4295916948411604,0.0,54.0,0.4482758620689655,"{'STATIC': {'STATIC': 13, 'SEMI_STATIC': 0, 'DYNAMIC': 7}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 4}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.36363636363636365,0.4444444444444444,7,dynamic_filter_only,0.14535719284014204,12.666666666666666,14.0
motion_aware_tracking_only,1.9055315516831013,0.35423164414927905,0.000927750370465219,0.25049260002560914,3.361832637372047,0.4295916948411604,0.0,54.0,0.4482758620689655,"{'STATIC': {'STATIC': 13, 'SEMI_STATIC': 0, 'DYNAMIC': 7}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 4}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.36363636363636365,0.4444444444444444,7,kalman_tracking_only,0.14535719284014204,12.666666666666666,14.0
motion_aware_full,1.9935305240540697,0.3644986852319139,0.0008846033330040949,0.2388428999111056,3.4475779537415066,0.41391210522202,1.0,54.0,0.4482758620689655,"{'STATIC': {'STATIC': 9, 'SEMI_STATIC': 4, 'DYNAMIC': 7}, 'SEMI_STATIC': {'STATIC': 1, 'SEMI_STATIC': 4, 'DYNAMIC': 4}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.42105263157894735,0.8888888888888888,7,full_motion_aware,0.14614045600738915,12.666666666666666,13.0
