method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.105395081105592,0.32998354206746056,0.0002931385188949881,0.07914740010164678,5.675714282552184,0.2868999009987707,37.0,65.0,0.3103448275862069,"{'STATIC': {'STATIC': 4, 'SEMI_STATIC': 10, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 3, 'SEMI_STATIC': 5, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 6, 'DYNAMIC': 0}}",0.5238095238095238,0.7333333333333333,19,baseline,,,
motion_aware_filter_only,1.9969645956272732,0.3232969499742613,0.0010623722225082694,0.2868405000772327,3.6104782691484063,0.4508270627009295,0.0,66.0,0.6551724137931034,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.8181818181818182,0.6,19,dynamic_filter_only,0.13558751141226932,6.454545454545454,16.0
motion_aware_tracking_only,1.9969645956272732,0.3232969499742613,0.0009427181488178947,0.25453390018083155,3.6104782691484063,0.4508270627009295,0.0,66.0,0.6551724137931034,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.8181818181818182,0.6,19,kalman_tracking_only,0.13558751141226932,6.454545454545454,16.0
motion_aware_full,1.9782890476188784,0.32291328144024306,0.001158027777758738,0.3126674999948592,3.4412696571960755,0.47620376655049884,3.0,68.0,0.4482758620689655,"{'STATIC': {'STATIC': 0, 'SEMI_STATIC': 12, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 6, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.5172413793103449,1.0,19,full_motion_aware,0.13602502684053264,6.454545454545454,16.0
