method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.0517689030965736,0.3691160454784105,0.00025575296366932217,0.06905330019071698,3.4291947665529925,0.37563550145318203,25.0,50.0,0.3793103448275862,"{'STATIC': {'STATIC': 4, 'SEMI_STATIC': 12, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 7, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.3684210526315789,0.5384615384615384,11,baseline,,,
motion_aware_filter_only,1.9971554986928048,0.38281581702931544,0.0010764114817397462,0.2906311000697315,2.6598383634674003,0.47709041873290214,0.0,59.0,0.41379310344827586,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 4}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 7}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.6363636363636364,0.5384615384615384,11,dynamic_filter_only,0.14510850264380729,7.0,1.0
motion_aware_tracking_only,1.9971554986928048,0.38281581702931544,0.0008712107401893097,0.2352268998511136,2.6598383634674003,0.47709041873290214,0.0,59.0,0.41379310344827586,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 4}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 7}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.6363636363636364,0.5384615384615384,11,kalman_tracking_only,0.14510850264380729,7.0,1.0
motion_aware_full,2.007719340839813,0.38014552978397437,0.0008582496291233433,0.2317273998633027,2.6417658579790246,0.4847923568314083,3.0,60.0,0.27586206896551724,"{'STATIC': {'STATIC': 2, 'SEMI_STATIC': 10, 'DYNAMIC': 4}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 6, 'DYNAMIC': 7}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.48148148148148145,1.0,11,full_motion_aware,0.1463002795775401,7.0,1.0
