method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.9777791780864264,0.3923000627335861,0.00026181407393542703,0.0706897999625653,5.206474156479859,0.2377141347754596,34.0,58.0,0.4482758620689655,"{'STATIC': {'STATIC': 7, 'SEMI_STATIC': 8, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 3, 'SEMI_STATIC': 6, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 3, 'DYNAMIC': 0}}",0.5294117647058824,0.6428571428571429,3,baseline,,,
motion_aware_filter_only,2.9242012228095517,0.4179121114165777,0.0008522399994372218,0.23010479984804988,4.520388056244092,0.2700158513730105,0.0,66.0,0.41379310344827586,"{'STATIC': {'STATIC': 9, 'SEMI_STATIC': 0, 'DYNAMIC': 6}, 'SEMI_STATIC': {'STATIC': 7, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 0, 'DYNAMIC': 3}}",0.45454545454545453,0.35714285714285715,3,dynamic_filter_only,0.1294152267403172,13.0,5.0
motion_aware_tracking_only,2.9242012228095517,0.4179121114165777,0.0010306181480970091,0.2782668999861925,4.520388056244092,0.2700158513730105,0.0,66.0,0.41379310344827586,"{'STATIC': {'STATIC': 9, 'SEMI_STATIC': 0, 'DYNAMIC': 6}, 'SEMI_STATIC': {'STATIC': 7, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 0, 'DYNAMIC': 3}}",0.45454545454545453,0.35714285714285715,3,kalman_tracking_only,0.1294152267403172,13.0,5.0
motion_aware_full,3.494670148374379,0.4250987530111153,0.0008207262967954632,0.22159610013477507,4.988440236966463,0.20875653323518423,2.0,71.0,0.3448275862068966,"{'STATIC': {'STATIC': 0, 'SEMI_STATIC': 9, 'DYNAMIC': 6}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 7, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 2, 'DYNAMIC': 3}}",0.4827586206896552,1.0,3,full_motion_aware,0.1291754320846696,13.0,3.0
