method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.1824790074015508,0.29070296744854485,0.00025388814888342666,0.06854980019852519,3.555468578720688,0.36948769033898443,37.0,50.0,0.5172413793103449,"{'STATIC': {'STATIC': 7, 'SEMI_STATIC': 10, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 4, 'SEMI_STATIC': 8, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.4444444444444444,0.6666666666666666,19,baseline,,,
motion_aware_filter_only,2.0377586712952627,0.3044027067631001,0.0009384555561054082,0.2533830001484602,2.5120486413922904,0.5179149952399682,0.0,60.0,0.41379310344827586,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 6}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.5454545454545454,0.5,19,dynamic_filter_only,0.14649298318568016,6.5,1.0
motion_aware_tracking_only,2.0377586712952627,0.3044027067631001,0.0009759462964548557,0.26350550004281104,2.5120486413922904,0.5179149952399682,0.0,60.0,0.41379310344827586,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 6}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.5454545454545454,0.5,19,kalman_tracking_only,0.14649298318568016,6.5,1.0
motion_aware_full,2.097079234588526,0.3165656280638768,0.0008163851849665796,0.22042399994097647,2.579496385174387,0.5099237798999801,5.0,60.0,0.1724137931034483,"{'STATIC': {'STATIC': 0, 'SEMI_STATIC': 12, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 1, 'SEMI_STATIC': 5, 'DYNAMIC': 6}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 0}}",0.39285714285714285,0.9166666666666666,19,full_motion_aware,0.14573884696734823,6.5,0.0
