method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,1.6488951066032822,0.23067652468401348,0.0002546974069749316,0.06876829988323152,7.024314661227208,0.29705039063159366,38.0,51.0,0.4482758620689655,"{'STATIC': {'STATIC': 6, 'SEMI_STATIC': 8, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 2, 'SEMI_STATIC': 7, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 4, 'DYNAMIC': 0}}",0.5789473684210527,0.7333333333333333,19,baseline,,,
motion_aware_filter_only,1.3511659674621717,0.22980538387839972,0.0008925837033462743,0.24099759990349406,2.6736346526894867,0.5695286430538462,0.0,48.0,0.6206896551724138,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.8181818181818182,0.6,19,dynamic_filter_only,0.1086215308684189,8.4,8.0
motion_aware_tracking_only,1.3511659674621717,0.22980538387839972,0.0009934366663434991,0.26822789991274476,2.6736346526894867,0.5695286430538462,0.0,48.0,0.6206896551724138,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.8181818181818182,0.6,19,kalman_tracking_only,0.1086215308684189,8.4,8.0
motion_aware_full,1.476186721847346,0.23570389796238095,0.0008045348149068929,0.2172244000248611,2.843008103478163,0.5358134100018684,1.0,49.0,0.4482758620689655,"{'STATIC': {'STATIC': 1, 'SEMI_STATIC': 11, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 6, 'DYNAMIC': 3}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.5357142857142857,1.0,19,full_motion_aware,0.11006716695653553,8.4,8.0
