method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,3.6478913194517237,0.38221091153362907,0.00032035703684582756,0.08649639994837344,7.904009962614777,0.12868719441888254,43.0,69.0,0.27586206896551724,"{'STATIC': {'STATIC': 4, 'SEMI_STATIC': 11, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 4, 'SEMI_STATIC': 4, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 4, 'DYNAMIC': 0}}",0.42105263157894735,0.5714285714285714,3,baseline,,,
motion_aware_filter_only,2.761058487471095,0.39414279812835445,0.0010559766665445985,0.2851136999670416,4.8933953835388,0.3352582153783592,0.0,66.0,0.5172413793103449,"{'STATIC': {'STATIC': 10, 'SEMI_STATIC': 0, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 7, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 0, 'DYNAMIC': 5}}",0.5454545454545454,0.42857142857142855,3,dynamic_filter_only,0.17365918531971905,7.2,82.0
motion_aware_tracking_only,2.761058487471095,0.39414279812835445,0.0009487637034099965,0.25616619992069906,4.8933953835388,0.3352582153783592,0.0,66.0,0.5172413793103449,"{'STATIC': {'STATIC': 10, 'SEMI_STATIC': 0, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 7, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 0, 'DYNAMIC': 5}}",0.5454545454545454,0.42857142857142855,3,kalman_tracking_only,0.17365918531971905,7.2,82.0
motion_aware_full,2.667599373071349,0.3933700719935539,0.0009189055559949739,0.24810450011864296,4.63288797592959,0.36602958380132594,6.0,70.0,0.41379310344827586,"{'STATIC': {'STATIC': 1, 'SEMI_STATIC': 9, 'DYNAMIC': 5}, 'SEMI_STATIC': {'STATIC': 1, 'SEMI_STATIC': 6, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 1, 'DYNAMIC': 5}}",0.48148148148148145,0.9285714285714286,3,full_motion_aware,0.17418773275240598,7.2,85.0
