method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,1.3088359173311528,0.23477328195395847,0.00039024555503770157,0.10536629986017942,5.684210639748253,0.3451568187912838,23.0,52.0,0.27586206896551724,"{'STATIC': {'STATIC': 5, 'SEMI_STATIC': 8, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 2, 'SEMI_STATIC': 3, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 9, 'DYNAMIC': 0}}",0.6,0.75,19,baseline,,,
motion_aware_filter_only,1.5249180864078873,0.25023045798746946,0.0009403677769350233,0.2538992997724563,5.6922236961739605,0.44023216076761235,0.0,61.0,0.6551724137931034,"{'STATIC': {'STATIC': 11, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 4, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 3, 'SEMI_STATIC': 0, 'DYNAMIC': 8}}",0.8181818181818182,0.5625,19,dynamic_filter_only,0.12910366361146366,5.0,5.0
motion_aware_tracking_only,1.5249180864078873,0.25023045798746946,0.000975690370736023,0.2634364000987262,5.6922236961739605,0.44023216076761235,0.0,61.0,0.6551724137931034,"{'STATIC': {'STATIC': 11, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 4, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 3, 'SEMI_STATIC': 0, 'DYNAMIC': 8}}",0.8181818181818182,0.5625,19,kalman_tracking_only,0.12910366361146366,5.0,5.0
motion_aware_full,1.5495831671961662,0.26216599838888927,0.0008744148149465519,0.23609200003556902,5.137958693303053,0.45412451262343745,1.0,63.0,0.4482758620689655,"{'STATIC': {'STATIC': 1, 'SEMI_STATIC': 10, 'DYNAMIC': 2}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 4, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 2, 'DYNAMIC': 8}}",0.5555555555555556,0.9375,19,full_motion_aware,0.13071760513472952,5.0,6.0
