method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.1818384027646727,0.2775112702963248,0.00035553629665325073,0.0959948000963777,6.782326739626072,0.23111200851333558,24.0,65.0,0.3103448275862069,"{'STATIC': {'STATIC': 5, 'SEMI_STATIC': 10, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 3, 'SEMI_STATIC': 4, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 3, 'SEMI_STATIC': 4, 'DYNAMIC': 0}}",0.4444444444444444,0.5714285714285714,11,baseline,,,
motion_aware_filter_only,1.3689956246564718,0.29347082986040574,0.0007786644441593026,0.21023939992301172,2.53391638012978,0.5575865024251458,0.0,55.0,0.6551724137931034,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.7272727272727273,0.5714285714285714,11,dynamic_filter_only,0.1905531740355571,9.0,58.0
motion_aware_tracking_only,1.3689956246564718,0.29347082986040574,0.0007811925925866322,0.2109219999983907,2.53391638012978,0.5575865024251458,0.0,55.0,0.6551724137931034,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.7272727272727273,0.5714285714285714,11,kalman_tracking_only,0.1905531740355571,9.0,58.0
motion_aware_full,2.0414431321654156,0.30330114291913607,0.0007908151855830243,0.21352010010741654,3.027815060940203,0.4573227004715855,2.0,69.0,0.4482758620689655,"{'STATIC': {'STATIC': 0, 'SEMI_STATIC': 12, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 6, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 7}}",0.4827586206896552,1.0,11,full_motion_aware,0.1838179212603756,9.0,58.0
