method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.983081195324725,0.36890778978039335,0.00027921629586705453,0.07538839988410473,6.615919258494374,0.27371571042575366,47.0,59.0,0.20689655172413793,"{'STATIC': {'STATIC': 3, 'SEMI_STATIC': 12, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 4, 'SEMI_STATIC': 3, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 7, 'DYNAMIC': 0}}",0.45454545454545453,0.7142857142857143,7,baseline,,,
motion_aware_filter_only,2.1505915578985535,0.35029499042512313,0.0008362407408033808,0.22578500001691282,4.573917563310046,0.41746563848862706,0.0,57.0,0.6206896551724138,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.7272727272727273,0.5714285714285714,7,dynamic_filter_only,0.14994397428212836,5.25,38.0
motion_aware_tracking_only,2.1505915578985535,0.35029499042512313,0.0008724592591601388,0.2355639999732375,4.573917563310046,0.41746563848862706,0.0,57.0,0.6206896551724138,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.7272727272727273,0.5714285714285714,7,kalman_tracking_only,0.14994397428212836,5.25,38.0
motion_aware_full,2.272125275101331,0.35353762226762897,0.0010097307403123489,0.2726272998843342,4.549856273091811,0.4165387093173981,4.0,60.0,0.3793103448275862,"{'STATIC': {'STATIC': 1, 'SEMI_STATIC': 11, 'DYNAMIC': 3}, 'SEMI_STATIC': {'STATIC': 1, 'SEMI_STATIC': 4, 'DYNAMIC': 2}, 'DYNAMIC': {'STATIC': 1, 'SEMI_STATIC': 0, 'DYNAMIC': 6}}",0.46153846153846156,0.8571428571428571,7,full_motion_aware,0.1496945411824894,5.25,38.0
