method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.649879832762612,0.4244322323903461,0.00031164999947779707,0.08414549985900521,6.179727399858226,0.20075578744930397,24.0,64.0,0.3103448275862069,"{'STATIC': {'STATIC': 6, 'SEMI_STATIC': 6, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 3, 'SEMI_STATIC': 3, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 9, 'DYNAMIC': 0}}",0.6666666666666666,0.7058823529411765,7,baseline,,,
motion_aware_filter_only,2.6998027002168774,0.4481621255587211,0.000700292963086179,0.18907910003326833,5.57630743575479,0.2275337354246137,0.0,64.0,0.6896551724137931,"{'STATIC': {'STATIC': 11, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 0, 'DYNAMIC': 9}}",0.9090909090909091,0.5882352941176471,7,dynamic_filter_only,0.14867357620327382,6.8,26.0
motion_aware_tracking_only,2.6998027002168774,0.4481621255587211,0.0007060459263070866,0.19063240010291338,5.57630743575479,0.2275337354246137,0.0,64.0,0.6896551724137931,"{'STATIC': {'STATIC': 11, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'SEMI_STATIC': {'STATIC': 5, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 2, 'SEMI_STATIC': 0, 'DYNAMIC': 9}}",0.9090909090909091,0.5882352941176471,7,kalman_tracking_only,0.14867357620327382,6.8,26.0
motion_aware_full,2.696312307698528,0.4544148097063005,0.0007632625927389772,0.20608090003952384,5.610632832989751,0.21855872018611727,2.0,73.0,0.4827586206896552,"{'STATIC': {'STATIC': 0, 'SEMI_STATIC': 11, 'DYNAMIC': 1}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 5, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 2, 'DYNAMIC': 9}}",0.5862068965517241,1.0,7,full_motion_aware,0.1475367172650483,6.8,25.0
