method,ate,rpe,avg_runtime_per_frame,total_runtime,landmark_position_error,map_consistency_score,false_landmark_updates,matched_landmarks,state_classification_accuracy,confusion_matrix,change_precision,change_recall,seed,run_label,dynamic_track_position_error,track_survival_length,id_switch_count
pov_baseline,2.0134462339856523,0.27191722892063314,0.00028502074053028117,0.07695559994317591,6.571205868447048,0.22007524485008137,30.0,68.0,0.3448275862068966,"{'STATIC': {'STATIC': 4, 'SEMI_STATIC': 8, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 1, 'SEMI_STATIC': 6, 'DYNAMIC': 0}, 'DYNAMIC': {'STATIC': 4, 'SEMI_STATIC': 6, 'DYNAMIC': 0}}",0.6,0.7058823529411765,19,baseline,,,
motion_aware_filter_only,1.706204232144454,0.27182550292649205,0.0008858429630183511,0.2391776000149548,3.767764154340357,0.418930365129829,0.0,59.0,0.7586206896551724,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 10}}",1.0,0.6470588235294118,19,dynamic_filter_only,0.15510770986313158,6.714285714285714,39.0
motion_aware_tracking_only,1.706204232144454,0.27182550292649205,0.0008568196290138142,0.23134129983372984,3.767764154340357,0.418930365129829,0.0,59.0,0.7586206896551724,"{'STATIC': {'STATIC': 12, 'SEMI_STATIC': 0, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 6, 'SEMI_STATIC': 0, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 10}}",1.0,0.6470588235294118,19,kalman_tracking_only,0.15510770986313158,6.714285714285714,39.0
motion_aware_full,1.6889981091265955,0.272659236968957,0.0008762788889860664,0.2365953000262379,3.5858504863674465,0.4362094793414408,2.0,65.0,0.6551724137931034,"{'STATIC': {'STATIC': 3, 'SEMI_STATIC': 9, 'DYNAMIC': 0}, 'SEMI_STATIC': {'STATIC': 0, 'SEMI_STATIC': 6, 'DYNAMIC': 1}, 'DYNAMIC': {'STATIC': 0, 'SEMI_STATIC': 0, 'DYNAMIC': 10}}",0.6538461538461539,1.0,19,full_motion_aware,0.15436140203954574,6.714285714285714,38.0
